"			2005-05",212,16.3,9.3,24.1
"			2005-05",211,15.4,8.7,23.1
"			2005-05",203,17.6,10.7,24.8
"			2005-05",202,16.8,10.4,23.8
"			2005-05",201,15.8,10.5,21.4
"			2005-05",235,16.1,10.7,22
"			2005-05",232,17,10.3,24
"			2005-05",226,16.2,9,23.8
"			2005-05",221,15.8,8.6,23.3
"			2005-05",216,13.8,7.6,20.3
"			2005-05",247,17.7,9.8,25.6
"			2005-05",245,17.6,11.3,25
"			2005-05",244,16,8.3,24
"			2005-05",243,16.2,10.6,22.5
"			2005-05",238,16.6,9.1,24.8
"			2005-05",236,17.2,10.5,24.7
"			2005-05",271,14.8,7.1,23
"			2005-05",262,17,11.1,23.2
"			2005-05",261,17.1,11,23.7
"			2005-05",260,16.9,10.7,23.3
"			2005-05",248,15.6,8.3,22.7
"			2005-05",279,18.2,11.4,25.2
"			2005-05",278,16.7,8.6,25
"			2005-06",277,22,17.3,27.5
"			2005-06",273,21.7,16.6,27.8
"			2005-06",272,22.1,16.8,28
"			2005-06",294,22.2,18.1,26.6
"			2005-06",289,22.2,17.3,28.2
"			2005-06",288,23.3,18.1,29.6
"			2005-06",285,23.8,18.3,30.6
"			2005-06",284,22.7,17,29.3
"			2005-06",281,23.4,17.5,30
"			2005-06",175,20,17,24.3
"			2005-06",265,22.2,18.4,25.9
"			2005-06",187,22.2,18.4,25.9
"			2005-06",256,22.6,17.5,29.1
"			2005-06",295,22.3,18.4,27.5
"			2005-06",98,21.6,17,27.8
"			2005-06",95,21.3,16.8,26.6
"			2005-06",90,20.6,17.4,24.8
"			2005-06",106,20.4,17,24.6
"			2005-06",105,22.8,19,27
"			2005-06",102,18.7,15.9,22.9
"			2005-06",101,23,17.9,28.5
"			2005-06",100,17.9,13.6,23.3
"			2005-06",99,21.8,17.5,27.4
"			2005-06",119,22.4,18.6,27.3
"			2005-06",115,20.4,17.6,24.1
"			2005-06",114,23.1,18.4,28.7
"			2005-06",112,21.4,18.1,26.4
"			2005-06",108,22.7,19.1,27.3
"			2005-06",131,23,18.9,28.1
"			2005-06",130,20.2,16.6,24.6
"			2005-06",129,21.7,17.9,26.7
"			2005-06",127,22.7,17.8,28.3
"			2005-06",121,21.6,16.4,28.3
"			2005-06",140,22.2,18.8,26.9
"			2005-06",138,23.7,19.8,28.4
"			2005-06",137,23.2,18.3,29.2
"			2005-06",136,22.1,16.9,28.4
"			2005-06",135,22.1,17,28.3
"			2005-06",133,22.7,18.5,27.7
"			2005-06",156,23.7,19.7,28.9
"			2005-06",155,22.3,19.1,26.4
"			2005-06",152,23.3,19.2,28.1
"			2005-06",146,23.5,19,29.1
"			2005-06",143,24.9,20.3,30.4
"			2005-06",169,19.4,17.1,22.7
"			2005-06",168,21.7,19.5,24.8
"			2005-06",165,22.9,19.7,27
"			2005-06",162,20.9,18.2,24.8
"			2005-06",159,21,18.2,24.6
"			2005-06",192,23.4,18.5,29.3
"			2005-06",189,22.3,19.8,25.4
"			2005-06",188,22.2,18.4,25.9
"			2005-06",185,21.4,18.8,24.7
"			2005-06",184,23.2,20.4,26.6
"			2005-06",170,22.6,18.9,27.6
"			2005-06",212,22.3,17,28.5
"			2005-06",211,21.8,16.5,27.9
"			2005-06",203,23.1,18.3,28.7
"			2005-06",202,22.3,17.6,28
"			2005-06",201,20.8,17.2,25.4
"			2005-06",235,21.5,18.1,25.7
"			2005-06",232,22.5,18.1,28
"			2005-06",226,21.8,16.9,28
"			2005-06",221,21.5,16.6,27.7
"			2005-06",216,19.7,14.7,25.6
"			2005-06",247,23.4,18,29.6
"			2005-06",245,22.9,18.4,29
"			2005-06",244,21.6,16.6,27.9
"			2005-06",243,21.6,18.1,26.6
"			2005-06",238,22.2,17,28.7
"			2005-06",236,22.4,18,28.2
"			2005-06",271,20.4,14.7,27
"			2005-06",262,22,17.8,27.1
"			2005-06",261,22.6,18.5,27.8
"			2005-06",260,22.1,18,27.4
"			2005-06",248,20.8,15.7,26.9
"			2005-06",279,23.2,18,29.3
"			2005-06",278,22.5,16.2,29.5
"			2005-07",98,24.3,20.8,28.7
"			2005-07",95,23.5,20.2,27.8
"			2005-07",90,24,21.3,27.5
"			2005-07",106,23.9,21.1,27.3
"			2005-07",105,25.3,22.5,28.6
"			2005-07",102,23.8,21.4,27.7
"			2005-07",101,25.4,22,29.8
"			2005-07",100,20.1,17.4,24.1
"			2005-07",99,24.5,21.2,29
"			2005-07",119,25.3,22.4,29.2
"			2005-07",115,23.1,20.7,26.4
"			2005-07",114,25.5,22.2,30
"			2005-07",112,24.2,21.6,28.4
"			2005-07",108,25.3,22.7,28.8
"			2005-07",131,25.5,22.3,29.3
"			2005-07",130,23.5,20.7,26.9
"			2005-07",129,24.9,21.8,29.2
"			2005-07",127,25.1,21.7,29.5
"			2005-07",121,24.5,20.7,29.7
"			2005-07",140,25.2,22.4,29.1
"			2005-07",138,25.8,22.9,29.3
"			2005-07",137,25.2,21.7,29.8
"			2005-07",136,24.2,20.5,28.7
"			2005-07",135,24.4,20.8,29.3
"			2005-07",133,25.4,22.3,29.1
"			2005-07",156,26.2,23,30.7
"			2005-07",155,24.7,22.1,28.4
"			2005-07",152,25.5,22.3,29.6
"			2005-07",146,26.2,22.8,30.5
"			2005-07",143,26.4,23,30.8
"			2005-07",169,23.4,21,26.3
"			2005-07",168,24.1,22.2,26.7
"			2005-07",165,25,22.5,28.5
"			2005-07",162,23.3,21,26.7
"			2005-07",159,23.8,21.4,26.9
"			2005-07",192,25.8,22.2,30.6
"			2005-07",189,25.6,23.5,28.5
"			2005-07",188,25.9,23.1,29.2
"			2005-07",185,25.1,22.8,27.7
"			2005-07",184,26.9,24.7,29.7
"			2005-07",170,25.2,22.2,29.5
"			2005-07",212,24.7,21.3,29.7
"			2005-07",211,23.9,20.6,28.6
"			2005-07",203,25.5,22,30
"			2005-07",202,25.1,21.8,29.6
"			2005-07",201,24,21.2,27.9
"			2005-07",235,24.8,21.9,28.2
"			2005-07",232,25.2,21.5,29.9
"			2005-07",226,24.1,20.6,28.9
"			2005-07",221,23.9,20.5,28.7
"			2005-07",216,21.8,18.2,26.4
"			2005-07",247,25.8,21.8,31
"			2005-07",245,25.5,22.1,30.3
"			2005-07",244,24.8,21.1,30
"			2005-07",243,24.9,21.8,29.2
"			2005-07",238,25,21.2,30.1
"			2005-07",236,25,21.4,29.4
"			2005-07",271,22.7,18.7,27.8
"			2005-07",262,24.7,21.5,28.7
"			2005-07",261,25.3,22.1,29.8
"			2005-07",260,24.9,21.6,29.4
"			2005-07",248,23.3,19.2,28.2
"			2005-07",279,25.5,21.6,30.4
"			2005-07",278,24.6,20.4,30
"			2005-07",277,24.5,21.1,28.7
"			2005-07",273,23.9,20.1,28.5
"			2005-07",272,24.1,20.2,28.5
"			2005-07",294,24.8,21.8,28.5
"			2005-07",289,24.8,21.1,29.4
"			2005-07",288,25.3,21.1,30.5
"			2005-07",285,25.9,21.8,31.2
"			2005-07",284,24.9,20.7,30.5
"			2005-07",281,25.4,21.5,30.2
"			2005-07",175,22.7,20.4,26.7
"			2005-07",265,25.9,23.1,29.2
"			2005-07",187,25.9,23.1,29.2
"			2005-07",256,25.2,21.6,30.5
"			2005-07",295,24.8,21.6,29.1
"			2005-08",277,24.9,21.5,29.6
"			2005-08",273,23.5,20,28.7
"			2005-08",272,24.5,20.8,29.5
"			2005-08",294,25.8,22.8,29.5
"			2005-08",289,25.2,21.6,30.2
"			2005-08",288,25.5,21.2,31
"			2005-08",285,25.6,21.7,31.1
"			2005-08",284,24.5,20.6,30.1
"			2005-08",281,25.4,21.3,30.8
"			2005-08",175,22.8,20.6,26.6
"			2005-08",265,26.7,23.8,30.5
"			2005-08",187,26.7,23.8,30.5
"			2005-08",256,24.3,20.7,29.9
"			2005-08",295,25.3,22.2,29.5
"			2005-08",98,24,20.8,28.8
"			2005-08",95,23,19.7,27.6
"			2005-08",90,25,21.9,28.8
"			2005-08",106,24.4,21.2,28.3
"			2005-08",105,25.9,22.7,29.9
"			2005-08",102,23.7,21.4,27.2
"			2005-08",101,24.5,21,29.3
"			2005-08",100,19.9,16.8,23.8
"			2005-08",99,24.1,21.1,28.6
"			2005-08",119,25.4,22.4,29.4
"			2005-08",115,24.6,22.4,27.8
"			2005-08",114,24.8,21.3,29.7
"			2005-08",112,24.7,22,28.7
"			2005-08",108,25.1,22.4,28.7
"			2005-08",131,25.4,22.3,29.6
"			2005-08",130,24.2,21.1,28.3
"			2005-08",129,25,21.8,29.2
"			2005-08",127,24.8,21.2,29.6
"			2005-08",121,24.2,20.7,29.7
"			2005-08",140,25.7,22.7,29.7
"			2005-08",138,26.4,23.4,30.4
"			2005-08",137,24.6,21.1,29.8
"			2005-08",136,23.7,20,28.6
"			2005-08",135,23.8,20.3,28.9
"			2005-08",133,25.1,22.2,29.1
"			2005-08",156,26.1,22.9,30.4
"			2005-08",155,25.9,23.2,29.6
"			2005-08",152,26.3,22.9,30.6
"			2005-08",146,26.2,22.7,30.7
"			2005-08",143,26.3,22.9,31
"			2005-08",169,24.3,22.2,27.4
"			2005-08",168,25.3,23.2,28
"			2005-08",165,26.1,23.5,29.5
"			2005-08",162,25,22.5,28.4
"			2005-08",159,25.8,23.3,29.1
"			2005-08",192,25.9,22.1,30.8
"			2005-08",189,26.2,23.9,29
"			2005-08",188,26.7,23.8,30.5
"			2005-08",185,26.3,24.1,29.2
"			2005-08",184,27.4,24.9,30.3
"			2005-08",170,26,23,30.4
"			2005-08",212,24,20.6,29.4
"			2005-08",211,23.6,20.3,28.5
"			2005-08",203,24.8,21.3,29.7
"			2005-08",202,24.5,21.2,29.5
"			2005-08",201,24.1,21,28.1
"			2005-08",235,25.5,22.7,29.2
"			2005-08",232,24.8,21.2,29.9
"			2005-08",226,23.9,20.4,29.1
"			2005-08",221,23.5,19.9,28.5
"			2005-08",216,21.5,18,25.9
"			2005-08",247,25.2,21.6,30.2
"			2005-08",245,25.7,22.3,30.5
"			2005-08",244,23.7,20,29
"			2005-08",243,25.2,21.9,29.8
"			2005-08",238,24.6,21.2,29.8
"			2005-08",236,24.9,21.6,29.5
"			2005-08",271,22.8,18.6,28.4
"			2005-08",262,25.4,22.2,29.3
"			2005-08",261,25.8,22.6,30.1
"			2005-08",260,25.1,21.6,30
"			2005-08",248,22.8,19,27.6
"			2005-08",279,25.2,21.4,30.2
"			2005-08",278,24.2,20,30
"			2005-09",277,20.6,17.3,24.6
"			2005-09",273,19.6,15.8,24.9
"			2005-09",272,20.7,16.6,25.8
"			2005-09",289,22.1,18.6,27.3
"			2005-09",288,22.5,18.3,27.7
"			2005-09",285,22.7,18.9,28
"			2005-09",284,21.4,17.4,26.9
"			2005-09",281,21.3,17.3,26.3
"			2005-09",175,20.4,17.9,25.1
"			2005-09",265,24.9,22.2,28.3
"			2005-09",187,24.9,22.2,28.3
"			2005-09",256,21.1,17.1,27.4
"			2005-09",295,22.6,19.6,26.7
"			2005-09",294,23.1,20,26.8
"			2005-09",98,20.3,16.1,26
"			2005-09",95,19.3,14.8,24.6
"			2005-09",90,20,16.7,23.6
"			2005-09",105,20.5,17.2,24.3
"			2005-09",102,20.4,17.9,24.2
"			2005-09",101,20.3,16.4,25.3
"			2005-09",100,14.9,11.5,19
"			2005-09",99,20.4,16.5,25.8
"			2005-09",119,22.2,18.7,26.5
"			2005-09",115,20.2,18.1,23.2
"			2005-09",114,21,17.1,26.2
"			2005-09",112,21.4,17.9,26
"			2005-09",108,21.8,18.6,25.7
"			2005-09",106,19.6,16.4,23.4
"			2005-09",131,22.4,18.7,26.9
"			2005-09",130,20.3,17.2,24.1
"			2005-09",129,21.7,17.8,26.7
"			2005-09",127,21.2,17.1,26.3
"			2005-09",121,20.1,16.2,25.7
"			2005-09",138,22.5,19.9,25.6
"			2005-09",137,20.7,16.7,26
"			2005-09",136,20.1,16.2,25.1
"			2005-09",135,20.1,16.1,25.3
"			2005-09",133,22.1,18.6,26.3
"			2005-09",156,23.5,19.9,27.9
"			2005-09",155,23,20.1,26.6
"			2005-09",152,22.5,19.7,26.4
"			2005-09",146,23.3,19.5,28.1
"			2005-09",143,22.6,19.3,27.1
"			2005-09",140,22.6,19.2,27.2
"			2005-09",169,21.9,20.1,24.9
"			2005-09",168,23.1,21.1,25.8
"			2005-09",165,23.9,20.8,27.9
"			2005-09",162,22.5,20,26.1
"			2005-09",159,22.8,20.3,26.4
"			2005-09",189,24.8,22.7,28
"			2005-09",188,24.9,22.2,28.3
"			2005-09",185,24.3,21.9,27.6
"			2005-09",184,25.1,22.8,27.9
"			2005-09",170,23.8,20.6,28.3
"			2005-09",212,20.3,16.5,25.9
"			2005-09",211,19.6,15.9,24.7
"			2005-09",203,21.3,17.3,26.3
"			2005-09",202,21.3,17.6,26.4
"			2005-09",201,20.7,16.7,26.1
"			2005-09",192,22.9,19,28
"			2005-09",235,22.4,18.8,26.9
"			2005-09",232,21.5,17.4,27
"			2005-09",226,20.4,16.1,25.8
"			2005-09",221,20.1,16.1,25.5
"			2005-09",216,16.7,12.9,21
"			2005-09",245,22.6,18.8,27.8
"			2005-09",244,21.1,16.9,26.8
"			2005-09",243,21.9,18,26.7
"			2005-09",238,21.3,17.2,26.8
"			2005-09",236,21.9,17.9,27.1
"			2005-09",271,18.7,14.3,24.4
"			2005-09",262,23,19.8,27
"			2005-09",261,23.4,19.3,28.5
"			2005-09",260,22.6,18.6,28.3
"			2005-09",248,19.9,15.6,25.4
"			2005-09",247,22.6,18.2,28.2
"			2005-09",279,21.4,17.4,26.6
"			2005-09",278,20.3,16.1,26
"			2005-10",277,15,10.3,20.1
"			2005-10",273,12.2,7.4,18.7
"			2005-10",272,13.4,7.9,19.5
"			2005-10",289,14.4,9,21.6
"			2005-10",288,14.6,8.5,22.3
"			2005-10",285,14.9,9.2,22.3
"			2005-10",284,13.1,6.8,21.2
"			2005-10",281,13.7,7.4,21
"			2005-10",175,14.2,10.7,20
"			2005-10",265,18.4,15.1,22.3
"			2005-10",187,18.4,15.1,22.3
"			2005-10",256,12.9,7.5,21.2
"			2005-10",295,16,11.9,21.3
"			2005-10",294,16.5,11.9,21.6
"			2005-10",98,12.3,6.7,19.8
"			2005-10",95,11.3,5.5,18.5
"			2005-10",90,15,10.5,19.6
"			2005-10",105,15.4,11.6,20
"			2005-10",102,14.4,11.9,18
"			2005-10",101,12.8,8,19.7
"			2005-10",100,8.4,3.4,14.3
"			2005-10",99,12.2,6.5,19.8
"			2005-10",119,14.4,9.9,19.9
"			2005-10",115,15.5,13.1,18.6
"			2005-10",114,12.9,8,19.3
"			2005-10",112,14.5,10.2,20
"			2005-10",108,14.7,10.7,19.4
"			2005-10",106,14.7,10.5,19.4
"			2005-10",131,14.4,9.3,20.2
"			2005-10",130,15,10.7,19.9
"			2005-10",129,13.4,7.7,20.1
"			2005-10",127,12.5,7.2,19.2
"			2005-10",121,12,7.3,19.1
"			2005-10",138,16.8,13.1,21
"			2005-10",137,13.3,8.3,19.8
"			2005-10",136,13.1,8.3,19.3
"			2005-10",135,12.6,7.3,19
"			2005-10",133,14.2,9.2,19.9
"			2005-10",156,15.7,11,21.4
"			2005-10",155,16.9,13.4,21.4
"			2005-10",152,16.5,12.3,21.6
"			2005-10",146,15.1,10,21.1
"			2005-10",143,15.8,11.3,21.2
"			2005-10",140,15,10.2,20.4
"			2005-10",169,16.8,15.1,18.8
"			2005-10",168,17.1,14.3,20.8
"			2005-10",165,16.8,12.8,21.5
"			2005-10",162,16.8,13.2,21.6
"			2005-10",159,17.1,13.8,21.9
"			2005-10",189,19.7,16.7,23.4
"			2005-10",188,18.4,15.1,22.3
"			2005-10",185,18.5,15.9,21.5
"			2005-10",184,19.1,16.7,22.1
"			2005-10",170,16.6,12.3,21.9
"			2005-10",212,12.1,7.7,19.6
"			2005-10",211,12.1,7.3,19.4
"			2005-10",203,12.9,7.7,19.9
"			2005-10",202,13,8.5,20.1
"			2005-10",201,13.4,7.9,19.7
"			2005-10",192,15.1,8.7,22.6
"			2005-10",235,14.8,10.1,20.6
"			2005-10",232,13.3,7.6,20.3
"			2005-10",226,11.9,6.1,19.5
"			2005-10",221,11.7,6.3,19.3
"			2005-10",216,10.4,5.5,16.1
"			2005-10",245,14.6,9.5,20.6
"			2005-10",244,12.2,6.2,20.4
"			2005-10",243,14.1,8.8,19.9
"			2005-10",238,12.5,7.3,20.1
"			2005-10",236,13.3,7.5,20.9
"			2005-10",271,11,5,18.7
"			2005-10",262,15.6,10.3,21.8
"			2005-10",261,15.4,8.7,22.6
"			2005-10",260,14.8,8.8,22.6
"			2005-10",248,11.1,5.1,18.8
"			2005-10",247,13.1,6.5,21.4
"			2005-10",279,13.9,8.7,21
"			2005-10",278,12.3,6.5,20.1
"			2005-11",277,9.6,4.3,15.3
"			2005-11",273,6.6,0.5,13.1
"			2005-11",272,6.5,0.3,12.8
"			2005-11",289,8.5,2.1,16.2
"			2005-11",288,7.8,0.9,16.9
"			2005-11",285,8.4,1.7,17.1
"			2005-11",284,7.3,-0.1,16
"			2005-11",281,6.9,-0.5,15.5
"			2005-11",175,9.1,5.8,14.4
"			2005-11",265,13,8.8,17.4
"			2005-11",187,13,8.8,17.4
"			2005-11",256,6.9,1,15.5
"			2005-11",295,10.2,5.5,15.6
"			2005-11",294,10.9,6.1,16.1
"			2005-11",98,5.9,0.1,13.4
"			2005-11",95,4.5,-1.4,11.4
"			2005-11",90,9.8,5.7,14.2
"			2005-11",105,10.5,6.4,15.1
"			2005-11",102,8.9,6.5,11.9
"			2005-11",101,5.6,0.3,12.5
"			2005-11",100,2.9,-1.9,8.9
"			2005-11",99,5.8,-0.5,13
"			2005-11",119,8.2,3.3,13.4
"			2005-11",115,10.7,8.5,14.1
"			2005-11",114,6.3,0.6,13.1
"			2005-11",112,8.6,4.7,13.5
"			2005-11",108,8.6,4.6,12.9
"			2005-11",106,9.9,5.4,14.9
"			2005-11",131,8.2,2.3,14.4
"			2005-11",130,9.8,4.4,15.1
"			2005-11",129,7.5,1.2,14.2
"			2005-11",127,6,-0.2,13.2
"			2005-11",121,5.2,-1.2,12.8
"			2005-11",138,10.9,6.5,16.2
"			2005-11",137,7.6,1.4,14.4
"			2005-11",136,6.5,0,13.8
"			2005-11",135,6.8,0.4,13.4
"			2005-11",133,8.3,2.6,14.6
"			2005-11",156,10.2,5.2,15.7
"			2005-11",155,11.2,7.2,16
"			2005-11",152,10.7,5.2,17.2
"			2005-11",146,9.4,4,15.5
"			2005-11",143,10,4.9,15.8
"			2005-11",140,9.6,4.1,15.1
"			2005-11",169,12.4,10.6,15.2
"			2005-11",168,11.6,8.4,15.7
"			2005-11",165,11.5,7.3,16.1
"			2005-11",162,11.1,6.9,15.9
"			2005-11",159,11.6,8,16.5
"			2005-11",189,15.1,11.6,19.3
"			2005-11",188,13,8.8,17.4
"			2005-11",185,14.3,11.6,17.3
"			2005-11",184,14.2,11.1,17.3
"			2005-11",170,10.8,6.5,15.7
"			2005-11",212,4.9,-0.8,12.8
"			2005-11",211,5.1,-0.6,12.3
"			2005-11",203,6.8,0.6,13.8
"			2005-11",202,6.8,1,13.3
"			2005-11",201,7.4,1.9,12.6
"			2005-11",192,8.2,1.1,16.7
"			2005-11",235,9.2,3.9,14.9
"			2005-11",232,7.1,0.7,14.2
"			2005-11",226,5.6,-1.2,13.9
"			2005-11",221,5.3,-1.2,13.2
"			2005-11",216,5,-0.1,10.5
"			2005-11",245,9.1,3.7,15
"			2005-11",244,5.8,-0.9,14.1
"			2005-11",243,9.2,3.6,14.9
"			2005-11",238,6.4,-0.3,14.7
"			2005-11",236,6.8,0.1,15.1
"			2005-11",271,3.8,-3.3,13
"			2005-11",262,9.5,3.5,16.1
"			2005-11",261,9.7,3.1,16.4
"			2005-11",260,8.6,2.1,16.2
"			2005-11",248,5.3,-1.2,12.9
"			2005-11",247,6.4,-0.5,15.2
"			2005-11",279,7.8,1.3,15.1
"			2005-11",278,5,-2.1,14.5
"			2005-12",277,-0.6,-5,4.1
"			2005-12",273,-3.5,-8.1,1.3
"			2005-12",272,-3.7,-8.5,0.7
"			2005-12",289,-0.2,-5,5.5
"			2005-12",288,-1.5,-7.7,6.2
"			2005-12",285,-0.9,-7,6.6
"			2005-12",284,-1.9,-7.9,4.7
"			2005-12",281,-2.4,-7.9,3.6
"			2005-12",175,-1.2,-4.1,2.7
"			2005-12",265,4.5,1.1,8.2
"			2005-12",187,4.5,1.1,8.2
"			2005-12",256,-2.2,-7.3,4
"			2005-12",295,1,-3.6,5.8
"			2005-12",294,2,-2.5,6.8
"			2005-12",98,-6.2,-11.9,0.7
"			2005-12",95,-7.5,-13.8,-0.8
"			2005-12",90,-1.4,-5.9,2.8
"			2005-12",105,-0.6,-4.5,4
"			2005-12",102,-2.4,-4.7,0.3
"			2005-12",101,-6,-11.6,0.3
"			2005-12",100,-9,-14,-3.6
"			2005-12",99,-6.2,-12.3,-0.1
"			2005-12",119,-3.9,-8.2,0.5
"			2005-12",115,0.3,-2,3.1
"			2005-12",114,-5.8,-11,0
"			2005-12",112,-3.6,-6.9,0.2
"			2005-12",108,-3.9,-7.4,-0.1
"			2005-12",106,-0.7,-5,3.9
"			2005-12",131,-3.5,-8.3,1.3
"			2005-12",130,0.1,-4.6,5.7
"			2005-12",129,-3.4,-8,1.2
"			2005-12",127,-5.9,-11.4,-0.1
"			2005-12",121,-6.6,-12.8,-0.2
"			2005-12",138,0.1,-3.9,4.7
"			2005-12",137,-2.6,-7,2.3
"			2005-12",136,-3.7,-9.5,2.3
"			2005-12",135,-3.6,-8,0.8
"			2005-12",133,-2.9,-7.6,2
"			2005-12",156,-0.6,-4.3,3.7
"			2005-12",155,1.3,-2.7,6.3
"			2005-12",152,1.2,-3.3,6.4
"			2005-12",146,-1.6,-6,2.9
"			2005-12",143,-0.3,-4.4,4.5
"			2005-12",140,-2.3,-6.1,2
"			2005-12",169,3.1,0.8,5.6
"			2005-12",168,1.4,-1.8,5.6
"			2005-12",165,0.7,-2.4,4.5
"			2005-12",162,2.3,-1.7,7.3
"			2005-12",159,1.2,-2.8,6.1
"			2005-12",189,6.6,3.1,10.2
"			2005-12",188,4.5,1.1,8.2
"			2005-12",185,6.2,3.6,9.2
"			2005-12",184,6,3.5,8.6
"			2005-12",170,1.3,-2.1,5.2
"			2005-12",212,-7,-12.9,0
"			2005-12",211,-6.2,-12.2,-0.2
"			2005-12",203,-4.9,-10.6,0.9
"			2005-12",202,-4.8,-10,0.6
"			2005-12",201,-4.7,-9.5,0.2
"			2005-12",192,-0.8,-7.2,6.1
"			2005-12",235,-1.9,-5.8,2.4
"			2005-12",232,-4.6,-10.3,0.9
"			2005-12",226,-5.1,-11.1,1.1
"			2005-12",221,-6.1,-12.6,0.3
"			2005-12",216,-6.4,-10.8,-1.6
"			2005-12",245,-2.1,-6.4,2.2
"			2005-12",244,-4.6,-11,1.7
"			2005-12",243,-1.8,-6.9,2.7
"			2005-12",238,-3.8,-9.7,2.5
"			2005-12",236,-4,-9.3,1.9
"			2005-12",271,-6.2,-13,1.3
"			2005-12",262,0.6,-4.4,5.8
"			2005-12",261,0.1,-4.8,5.1
"			2005-12",260,-0.5,-5.6,5.3
"			2005-12",248,-4.7,-10.8,0.8
"			2005-12",247,-3.1,-9,3.2
"			2005-12",279,-2.2,-7.1,3.6
"			2005-12",278,-4.8,-12,3.2
"			2006-01",279,0.7,-4,6.3
"			2006-01",278,-1.6,-7.9,6.1
"			2006-01",277,1.8,-1.8,6.4
"			2006-01",273,-0.6,-5.3,4.4
"			2006-01",294,3.7,-0.2,8.1
"			2006-01",289,1.9,-3,7.8
"			2006-01",288,1.2,-4.7,8.2
"			2006-01",285,1.4,-4.2,8.5
"			2006-01",284,0.2,-5.6,7.3
"			2006-01",175,0.5,-2.2,5
"			2006-01",265,6.7,3.5,9.9
"			2006-01",187,6.7,3.5,9.9
"			2006-01",256,0.7,-4.3,7.4
"			2006-01",295,2.6,-1.3,7.3
"			2006-01",99,-2.7,-8.2,3.4
"			2006-01",98,-2.6,-7.8,4.2
"			2006-01",95,-4,-9.6,2.6
"			2006-01",90,0.2,-3.3,3.9
"			2006-01",106,0.9,-2.8,5.3
"			2006-01",105,1.2,-2.2,5.4
"			2006-01",102,-1.2,-3.1,1.4
"			2006-01",101,-2.8,-7.5,3.5
"			2006-01",100,-5.8,-10.5,-0.8
"			2006-01",119,-0.4,-4.3,4
"			2006-01",115,1.6,-0.5,4.4
"			2006-01",114,-1.7,-6.3,3.9
"			2006-01",112,-0.3,-3.3,3.3
"			2006-01",108,-0.2,-3.3,3.4
"			2006-01",133,0.3,-3.8,5.2
"			2006-01",131,0.2,-4.1,5.1
"			2006-01",130,1.9,-2,6.5
"			2006-01",129,-0.8,-5.1,3.9
"			2006-01",127,-1.8,-6.4,3.6
"			2006-01",121,-2.6,-8.3,3.7
"			2006-01",140,0.9,-2.7,5
"			2006-01",138,2.9,-0.6,7.2
"			2006-01",137,0.2,-4,5.3
"			2006-01",136,-0.7,-6.1,5.2
"			2006-01",135,-0.5,-4.8,4.3
"			2006-01",159,3.9,0.7,8.4
"			2006-01",156,2.6,-1.1,7
"			2006-01",155,3.6,0.3,7.6
"			2006-01",152,3.6,-0.4,8.4
"			2006-01",146,1.5,-2.5,6.1
"			2006-01",143,2.6,-1.2,7
"			2006-01",170,3.3,0,7.1
"			2006-01",169,3.5,1.9,5.4
"			2006-01",168,3.7,1,7
"			2006-01",165,2.4,-0.7,6.2
"			2006-01",162,4.1,0.7,8.4
"			2006-01",192,1,-4.6,7.5
"			2006-01",189,8.3,5.3,11.9
"			2006-01",188,6.7,3.5,9.9
"			2006-01",185,7.1,4.8,9.7
"			2006-01",184,7.3,5.1,9.7
"			2006-01",216,-3.7,-8.2,1.3
"			2006-01",212,-3.2,-8.4,3.5
"			2006-01",211,-3.4,-8.7,2.8
"			2006-01",203,-1.1,-6.3,4.7
"			2006-01",202,-1.1,-5.9,4.4
"			2006-01",201,-1.8,-6.5,3.2
"			2006-01",236,-0.3,-5.1,5.7
"			2006-01",235,0.7,-3.1,5.3
"			2006-01",232,-0.9,-5.3,4
"			2006-01",226,-1.4,-6.7,4.8
"			2006-01",221,-2.3,-7.8,4
"			2006-01",247,0.7,-4.4,7
"			2006-01",245,0.8,-2.9,4.9
"			2006-01",244,-0.9,-5.9,5.4
"			2006-01",243,1.3,-2.3,5.2
"			2006-01",238,-0.5,-5.4,5.6
"			2006-01",272,-0.6,-5.5,4.3
"			2006-01",271,-2.9,-9.1,4.2
"			2006-01",262,2.5,-2.3,7.8
"			2006-01",261,2.1,-2.7,7.1
"			2006-01",260,1.8,-3.3,7.6
"			2006-01",248,-1.3,-6.2,4.6
"			2006-01",281,0.2,-5.3,6.2
"			2006-02",278,0,-6.3,6.8
"			2006-02",277,2.9,-1.7,7.5
"			2006-02",273,-0.1,-4.8,5.1
"			2006-02",272,0.3,-4.6,5
"			2006-02",294,4.1,-0.6,8.7
"			2006-02",289,2.4,-3,8.4
"			2006-02",288,2.2,-4,9.3
"			2006-02",285,2.7,-3.3,9.3
"			2006-02",284,1.1,-5,7.9
"			2006-02",175,0,-3.6,5
"			2006-02",265,5.7,1.9,9.4
"			2006-02",187,5.7,1.9,9.4
"			2006-02",256,1,-4.6,7.8
"			2006-02",295,3.1,-1.7,7.9
"			2006-02",99,-1.5,-7.4,4.6
"			2006-02",98,-1.5,-7.2,5.6
"			2006-02",95,-2.2,-8.1,3.9
"			2006-02",90,1.5,-2.7,5.8
"			2006-02",106,2.2,-2,6.8
"			2006-02",105,2.5,-1.3,6.7
"			2006-02",102,-1.5,-4.3,1.9
"			2006-02",101,-0.9,-6,5.1
"			2006-02",100,-5.2,-10.4,-0.1
"			2006-02",119,-0.1,-4.5,4.6
